Program,ProgramAbbr,AcademicYear,SchoolYear,CourseID,CourseName,CourseBegin,CourseEnd,Rotation,Campus,EvalName,EvalTitle,EvalType,EvaluatorUserID,EvaluatorNetID,EvaluatorFirst,EvaluatorLast,EvaluateeNetID,EvaluateeFirst,EvaluateeLast,QuestionID,QuestionNumber,QuestionType,QuestionText,ResponseNum,ResponseText,ResponseValue,SummaryStatus,Theme,RubricComment,evalLinkID,evalType,,
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818621,LCMS-MAbouAssaly,Michael,Abouassaly,LStone,Lucy,Stone,68,2,Radio,How often was this student prepared for their events?,4,Constantly,5,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818622,LCMS-MAbouAssaly,Michael,Abouassaly,MIann,Michael,Iann,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818619,LCMS-MAbouAssaly,Michael,Abouassaly,Lexi,Lexi,Hawks,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818620,LCMS-MAbouAssaly,Michael,Abouassaly,user8343,Timothy,Jones,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818621,LCMS-MAbouAssaly,Michael,Abouassaly,LStone,Lucy,Stone,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818622,LCMS-MAbouAssaly,Michael,Abouassaly,MIann,Michael,Iann,239,3,List,Does this student meet the Course requirements?,1,No,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818599,LCMS-LAdams,Leslie,Adams,newdemostudent,Will,Bertson,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818600,LCMS-LAdams,Leslie,Adams,Lexi,Lexi,Hawks,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,4,Good,8,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818601,LCMS-LAdams,Leslie,Adams,LStone,Lucy,Stone,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,5,Above Average,10,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818602,LCMS-LAdams,Leslie,Adams,MIann,Michael,Iann,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818616,LCMS-LAdams,Leslie,Adams,user8343,Timothy,Jones,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,3,Acceptable,6,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818599,LCMS-LAdams,Leslie,Adams,newdemostudent,Will,Bertson,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818600,LCMS-LAdams,Leslie,Adams,Lexi,Lexi,Hawks,68,2,Radio,How often was this student prepared for their events?,4,Constantly,5,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818601,LCMS-LAdams,Leslie,Adams,LStone,Lucy,Stone,68,2,Radio,How often was this student prepared for their events?,4,Constantly,5,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818602,LCMS-LAdams,Leslie,Adams,MIann,Michael,Iann,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818616,LCMS-LAdams,Leslie,Adams,user8343,Timothy,Jones,68,2,Radio,How often was this student prepared for their events?,2,Sometimes,3,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818623,LCMS-SAdelman,Steven,Adelman,newdemostudent,Will,Bertson,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818624,LCMS-SAdelman,Steven,Adelman,Lexi,Lexi,Hawks,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,3,Acceptable,6,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818625,LCMS-SAdelman,Steven,Adelman,user8343,Timothy,Jones,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,3,Acceptable,6,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818626,LCMS-SAdelman,Steven,Adelman,LStone,Lucy,Stone,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,5,Above Average,10,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818627,LCMS-SAdelman,Steven,Adelman,MIann,Michael,Iann,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818623,LCMS-SAdelman,Steven,Adelman,newdemostudent,Will,Bertson,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818624,LCMS-SAdelman,Steven,Adelman,Lexi,Lexi,Hawks,68,2,Radio,How often was this student prepared for their events?,2,Sometimes,3,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818625,LCMS-SAdelman,Steven,Adelman,user8343,Timothy,Jones,68,2,Radio,How often was this student prepared for their events?,3,Often,4,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818626,LCMS-SAdelman,Steven,Adelman,LStone,Lucy,Stone,68,2,Radio,How often was this student prepared for their events?,4,Constantly,5,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818627,LCMS-SAdelman,Steven,Adelman,MIann,Michael,Iann,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818623,LCMS-SAdelman,Steven,Adelman,newdemostudent,Will,Bertson,239,3,List,Does this student meet the Course requirements?,1,No,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818624,LCMS-SAdelman,Steven,Adelman,Lexi,Lexi,Hawks,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818625,LCMS-SAdelman,Steven,Adelman,user8343,Timothy,Jones,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818626,LCMS-SAdelman,Steven,Adelman,LStone,Lucy,Stone,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818627,LCMS-SAdelman,Steven,Adelman,MIann,Michael,Iann,239,3,List,Does this student meet the Course requirements?,1,No,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818955,admin,Leo,Administrator,newdemostudent,Will,Bertson,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,Approved,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluating Students,Clinical Faculty evaluating Students,1839628,admin,Leo,Administrator,LStone,Lucy,Stone,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,4,Good,8,Closed,,,123919,CFS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818955,admin,Leo,Administrator,newdemostudent,Will,Bertson,68,2,Radio,How often was this student prepared for their events?,,,,Approved,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluating Students,Clinical Faculty evaluating Students,1839628,admin,Leo,Administrator,LStone,Lucy,Stone,68,2,Radio,How often was this student prepared for their events?,3,Often,4,Closed,,,123919,CFS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818955,admin,Leo,Administrator,newdemostudent,Will,Bertson,239,3,List,Does this student meet the Course requirements?,1,No,0,Approved,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluating Students,Clinical Faculty evaluating Students,1839628,admin,Leo,Administrator,LStone,Lucy,Stone,239,3,List,Does this student meet the Course requirements?,5,Yes,20,Closed,,,123919,CFS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818628,user9004,Vannesa,Agosto,newdemostudent,Will,Bertson,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818629,user9004,Vannesa,Agosto,Lexi,Lexi,Hawks,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,3,Acceptable,6,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818630,user9004,Vannesa,Agosto,user8343,Timothy,Jones,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,4,Good,8,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818631,user9004,Vannesa,Agosto,LStone,Lucy,Stone,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,4,Good,8,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818632,user9004,Vannesa,Agosto,MIann,Michael,Iann,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818628,user9004,Vannesa,Agosto,newdemostudent,Will,Bertson,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818629,user9004,Vannesa,Agosto,Lexi,Lexi,Hawks,68,2,Radio,How often was this student prepared for their events?,2,Sometimes,3,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818630,user9004,Vannesa,Agosto,user8343,Timothy,Jones,68,2,Radio,How often was this student prepared for their events?,3,Often,4,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818631,user9004,Vannesa,Agosto,LStone,Lucy,Stone,68,2,Radio,How often was this student prepared for their events?,3,Often,4,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818632,user9004,Vannesa,Agosto,MIann,Michael,Iann,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818628,user9004,Vannesa,Agosto,newdemostudent,Will,Bertson,239,3,List,Does this student meet the Course requirements?,1,No,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818629,user9004,Vannesa,Agosto,Lexi,Lexi,Hawks,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818630,user9004,Vannesa,Agosto,user8343,Timothy,Jones,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818631,user9004,Vannesa,Agosto,LStone,Lucy,Stone,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818632,user9004,Vannesa,Agosto,MIann,Michael,Iann,239,3,List,Does this student meet the Course requirements?,1,No,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818595,LCMS-JAsner,Julia,Asner,newdemostudent,Will,Bertson,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818596,LCMS-JAsner,Julia,Asner,Lexi,Lexi,Hawks,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,4,Good,8,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818597,LCMS-JAsner,Julia,Asner,LStone,Lucy,Stone,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,5,Above Average,10,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818598,LCMS-JAsner,Julia,Asner,MIann,Michael,Iann,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818615,LCMS-JAsner,Julia,Asner,user8343,Timothy,Jones,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,3,Acceptable,6,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818595,LCMS-JAsner,Julia,Asner,newdemostudent,Will,Bertson,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818596,LCMS-JAsner,Julia,Asner,Lexi,Lexi,Hawks,68,2,Radio,How often was this student prepared for their events?,4,Constantly,5,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818597,LCMS-JAsner,Julia,Asner,LStone,Lucy,Stone,68,2,Radio,How often was this student prepared for their events?,4,Constantly,5,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818598,LCMS-JAsner,Julia,Asner,MIann,Michael,Iann,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818615,LCMS-JAsner,Julia,Asner,user8343,Timothy,Jones,68,2,Radio,How often was this student prepared for their events?,2,Sometimes,3,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluating Students,Clinical Faculty evaluating Students,1838563,ffrost,Franky,Frost,LStone,Lucy,Stone,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,4,Good,8,,,,123919,CFS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluating Students,Clinical Faculty evaluating Students,1838563,ffrost,Franky,Frost,LStone,Lucy,Stone,68,2,Radio,How often was this student prepared for their events?,3,Often,4,,,,123919,CFS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluating Students,Clinical Faculty evaluating Students,1838563,ffrost,Franky,Frost,LStone,Lucy,Stone,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123919,CFS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818633,LCMS-RJoens,Richard,Joens,newdemostudent,Will,Bertson,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818634,LCMS-RJoens,Richard,Joens,Lexi,Lexi,Hawks,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818635,LCMS-RJoens,Richard,Joens,user8343,Timothy,Jones,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
